articleId,title,trueCategory,nbPred,lrPred,combinedPred,nbCorrect,lrCorrect,combinedCorrect
766,"'Sosyal medyanın kırılma anı': Bağımlılık kararı teknoloji şirketlerini nasıl etkileyecek?","Ekonomi","Siyaset","Siyaset","Siyaset",false,false,false
767,"Maduro hakim karşısında: Davanın düşürülmesi talebi reddedildi","Dünya","Siyaset","Siyaset","Siyaset",false,false,false
768,"Harry Potter dizisinin ilk fragmanı yayımlandı","Genel","Siyaset","Siyaset","Siyaset",false,false,false
769,"Stres ve Cilt: Bilim Zihin-Cilt Bağlantısını Doğruluyor","Genel","Genel","Genel","Genel",true,true,true
770,"The Traitors Türkiye Ekranlarda: Hainler ve Sadıklar Kapışıyor","Genel","Siyaset","Siyaset","Siyaset",false,false,false
771,"İmamoğlu'nun da Yargılandığı İBB Davasında Üçüncü Hafta Bitti","Ekonomi","Siyaset","Siyaset","Siyaset",false,false,false
772,"Şişli Belediye Başkanı Resul Emrah Şahan nasıl savunma yaptı?","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
773,"Genç kadının organları 3 kişiye umut oldu","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
774,"Doktorlar zamanla yarıştı: Hem bebeğini doğurdu hem lösemiyi yendi","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
775,"3 Haftayı Aşan Öksürük Tüberküloz İşareti Olabilir","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
776,"Yanlış Nefes Alışı: Yorgunluktan Kaygıya Gizli Sağlık Düşmanı","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
777,"36 İlaç Geri Ödemede: Diyabet, Hemofili Hastalarına Müjde","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
778,"Türkiye'de yaklaşık 1,8 milyon yaşlı tek başına yaşıyor","Genel","Siyaset","Siyaset","Siyaset",false,false,false
779,"36 yeni ilaç SGK geri ödeme listesine alındı","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
780,"Uludağ Üniversitesi'nde hekim adayları simülasyon destekli eğitimle yetişiyor","Sağlık","Teknoloji","Teknoloji","Teknoloji",false,false,false
781,"4 Yıllık Hıçkırık Kabusu, Bilkent'te 1 Haftada Bitti","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
782,"Bayramda Sağlık Nöbette: 381 Bin Personel Kesintisiz Görevde","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
783,"1915 Tıbbiyeliler: Çanakkale'nin Unutulmaz Fedakarlığı","Genel","Siyaset","Siyaset","Siyaset",false,false,false
784,"Sağlık Bakanı Memişoğlu: 10 milyon kişinin kilosunu ölçtük","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
785,"Alzheimer riskini yüzde 45 azaltmak mümkün","Sağlık","Genel","Genel","Genel",false,false,false
786,"Sismik izolatörlerin kullanıldığı 270 yataklı hastanede sona doğru","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
787,"Acil Servisler: Her Saniye Hayat Kurtaran Mücadele","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
788,"Acil Servislerde Kritik Mesai: Saniyelerle Hayat Kurtarma Yarışı","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
789,"Türkiye'de Her 6-7 Yetişkinde Bir: Kronik Böbrek Hastalığı Tehdidi","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
790,"Glokomda erken teşhis görmeyi kurtarıyor","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
791,"İstanbul'da günde yaklaşık 11 bin hasta diyalize giriyor","Sağlık","Ekonomi","Ekonomi","Ekonomi",false,false,false
792,"2 günlük bebek için sağlık seferberliği","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
793,"COVID-19: Salgın Bitti, Tehdit Kalıcı","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
794,"AYM'den Sağlıkçılara Müjde: Nöbet Ücreti Sınırlaması İptal Edildi","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
795,"Türk Hastanesi, Avrupa'nın Üroloji Eğitim Üssü Oldu","Sağlık","Dünya","Dünya","Dünya",false,false,false
796,"eNabız'da yeni dönem: İlacın hangi eczanede olduğu öğrenilebilecek","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
797,"Sağlık Bakanlığından kolorektal kanser taraması için çağrı","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
798,"SGK'nin ilaç harcaması arttı","Ekonomi","Siyaset","Siyaset","Siyaset",false,false,false
799,"Gıda Alerjileri: Her Yaşta Ani ve Hayati Risk Oluşturabilir","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
800,"Obeziteye Karşı Dev Hamle: 10 Milyon Kişiye Ücretsiz Destek","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
801,"1 Milyon Çocuğa İşitme Testi: Sağlık Bakanlığı'ndan Önemli Adım","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
802,"Dünyada her 8 kişiden 1i obez","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
803,"""Dünyanın En İyi Hastaneleri 2026"" listesinde Türkiyeden 35 sağlık kurumu","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
804,"Kanser tedavisinde Türkiye öncü rolde","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
805,"Kanserle Mücadelede Dev Adım: 2025'te 3.8 Milyon Taraması","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
806,"Organ Bağışı 3 Can Kurtardı: Kayseri'den Umut Veren Haber","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
807,"Kişiye Özel Probiyotikler: Bağırsak Sağlığında Devrim Niteliğinde Adım","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
808,"50 yıllık bağımlılığa ücretsiz tedaviyle veda ettiler","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
809,"Kalp nakli bekleyen hasta yapay kalple hayata tutundu","Sağlık","Teknoloji","Teknoloji","Teknoloji",false,false,false
810,"Sigara bırakma polikliniklerine başvurular yüzde 60 arttı","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
811,"Kanser Tedavisine Yeni Umut: Nano Parçacık Yöntemi Geliştirildi","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
812,"Sağlık Turizmi ve Uluslararası İş Birliğine Yeni Çerçeve","Genel","Teknoloji","Teknoloji","Teknoloji",false,false,false
813,"Kış Çayları Masum Değil: Aşırı Tüketim Sağlığı Tehdit Ediyor","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
814,"ALO 171'den sigara ile mücadalede etkin takip","Genel","Ekonomi","Ekonomi","Ekonomi",false,false,false
815,"Türk ve Moğol hekimlerce Moğolistan'daki ilk çocuk kemik iliği nakli gerçekleştirildi","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
816,"Giyilebilir teknolojilerle bebeklerin kalp sağlığı anbean takip ediliyor","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
817,"Kapalı Baypas Devrimi: Hasta Bir Günde Sağlığına Kavuştu","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
818,"Sigara Ölüm Tuzağı: Her İki Kullanıcıdan Biri Hayatını Kaybediyor","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
819,"Pakistan'da İran Zirvesi: Fidan Katılıyor, Bölgesel Tansiyon Masada","Dünya","Dünya","Dünya","Dünya",true,true,true
820,"Doğum izni: Süre uzuyor ama eşitlik sağlanıyor mu?","Ekonomi","Siyaset","Siyaset","Siyaset",false,false,false
821,"Gebze'de çöken bina: Bilirkişiler sebep ""metro"" dedi","Ekonomi","Siyaset","Siyaset","Siyaset",false,false,false
822,"Küresel enerji kriziyle hangi ülke nasıl başa çıkıyor?","Dünya","Siyaset","Siyaset","Siyaset",false,false,false
823,"BM'den Lübnan İçin Alarm: İnsani Felaket Kapıda","Ekonomi","Siyaset","Siyaset","Siyaset",false,false,false
824,"AB'den ABD'ye Ukrayna Silahları Uyarısı: İran'da Kullanmayın!","Dünya","Siyaset","Siyaset","Siyaset",false,false,false
825,"Almanya, Hızlı Modaya Atık Sorumluluğu Getiriyor","Dünya","Dünya","Dünya","Dünya",true,true,true
826,"Almanya'da her üç gençten biri cinsel şiddet mağduru","Dünya","Siyaset","Siyaset","Siyaset",false,false,false
828,"Trans kadınlara olimpiyat yasağına Trump'tan övgü","Dünya","Siyaset","Siyaset","Siyaset",false,false,false
829,"BM'den Süveyda raporu: Savaş suçu işlenmiş olabilir","Dünya","Dünya","Dünya","Dünya",true,true,true
830,"Cezaevi İzinlisi Evinde Ölü Bulundu","Genel","Siyaset","Siyaset","Siyaset",false,false,false
831,"Öğrencisiz Okula 6 Öğretmen Atandı: Kamu Kaynağı İsrafı İddiası","Genel","Teknoloji","Teknoloji","Teknoloji",false,false,false
832,"Adıyaman'da Kaybolan Otizmli Çocuk Cansız Bulundu","Genel","Teknoloji","Teknoloji","Teknoloji",false,false,false
833,"Cumartesi Anneleri 1096'ncı haftada İlyas Eren’in akıbetini sordu!","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
834,"MHP'li İzzet Ulvi Yönter istifa etmişti: Devlet Bahçeli'den ilk açıklama","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
835,"Fatih'te 2 binanın çökmesi sonucu yaralananlardan 2'si daha taburcu edildi","Genel","Dünya","Dünya","Dünya",false,false,false
836,"Aleyna Kalaycıoğlu'nun Cezaevi Koşulları: Savcılıktan Net Açıklama","Genel","Siyaset","Siyaset","Siyaset",false,false,false
837,"İzmir'in Tarihi Yapıları İçin 'Vakıf' Gerilimi: CHP'den Sert Tepki","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
838,"Karadeniz'de Şüpheli Cisimler İmha Edildi: MSB'den Açıklama","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
839,"Bağcılar'da 4 katlı binanın çatısı çöktü: Sokak kapatıldı","Genel","Siyaset","Siyaset","Siyaset",false,false,false
840,"Ankara Valiliği'nden 'sağanak' uyarısı","Genel","Siyaset","Siyaset","Siyaset",false,false,false
841,"Bakanlıktan 'Mehmet Şimşek' iddiasına yanıt: 'Bakanın ortağı' şeklinde sunulması karalama çabası","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
842,"Aydın'da Baş İnfaz Koruma Memuru Şüpheli Ölüm: Meslektaşı Gözaltında","Genel","Siyaset","Siyaset","Siyaset",false,false,false
843,"Antalya'da Dereye Uçan Otomobilden 3 Kişi Son Anda Kurtuldu","Genel","Siyaset","Siyaset","Siyaset",false,false,false
844,"Şırnak Cizre'de İstinat Duvarı Çöktü: O Anlar Kamerada","Genel","Siyaset","Siyaset","Siyaset",false,false,false
845,"Esenyurt Belediye Başkanı Ahmet Özer gazetemizi ziyaret etti: İç cephe için dört altın kural var","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
846,"İmaj değiştirdi: Ali Yerlikaya'nın son hali gündem oldu","Genel","Siyaset","Siyaset","Siyaset",false,false,false
847,"İSKİ verileri paylaştı: İstanbul'un su alarmı sürüyor mu? İşte baraj baraj son durum","Genel","Siyaset","Siyaset","Siyaset",false,false,false
848,"Trump'ın Erdoğan Açıklamasına 'Yanlış Çeviri' İddiası","Dünya","Siyaset","Siyaset","Siyaset",false,false,false
849,"Gazeteci Tutuklamaları Meclis'e Taşındı: İfade Özgürlüğü Tartışması","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
850,"Galata Kulesi İBB'ye Geçmedi: Mülkiyet Vakıflar'da Kaldı","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
851,"Afrika'dan göç eden Leylekler İstanbul'a ulaştı","Genel","Siyaset","Siyaset","Siyaset",false,false,false
852,"Sahte 'TOKİ İlk Evim' ilanlarıyla dolandırıcılık: 25 tutuklama","Genel","Siyaset","Siyaset","Siyaset",false,false,false
853,"Marketlerde yeni dönem: O ürünlerde artık 'krema' yazmayacak","Genel","Dünya","Dünya","Dünya",false,false,false
854,"Soma Davasında Zaman Aşımı: Ailelerden Sert 'Adalet Öldü' Tepkisi","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
855,"Uçan Sincaplara Yeni Umut: 33 Şeker Planör Tedaviye Alındı","Genel","Siyaset","Siyaset","Siyaset",false,false,false
856,"Türkler Haftada 41 Saat Ekranda: Instagram En Popüler Uygulama","Teknoloji","Teknoloji","Teknoloji","Teknoloji",true,true,true
857,"'Nostalji doktoru', 40 yıldır tamirini yaptığı antika radyolara yeniden ses veriyor","Genel","Siyaset","Siyaset","Siyaset",false,false,false
858,"Adana’da restoranda çıkan kavga kanlı bitti: Ölü ve yaralı var!","Genel","Dünya","Dünya","Dünya",false,false,false
859,"5 yaşındaki Polen'in burnundan tırnak makası zinciri çıktı!","Genel","Siyaset","Siyaset","Siyaset",false,false,false
860,"5 Yeni Beldede Sandık Kuruluyor: Seçim Tarihi Netleşti","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
861,"Ankara: Sanal Şantaj Çetesine Darbe, 15 Şüpheli Tutuklandı","Genel","Teknoloji","Teknoloji","Teknoloji",false,false,false
862,"DEM Partili Bakırhan'dan Öcalan İçin 'Yeni Yerleşke' İddiası","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
863,"Son dakika depremler! Deprem mi oldu? 28 Mart 2026 nerede, ne zaman deprem oldu?","Genel","Siyaset","Siyaset","Siyaset",false,false,false
864,"Tuzla’da kuru yük gemisinde yangın paniği!","Genel","Siyaset","Siyaset","Siyaset",false,false,false
865,"İngiltere’de finansal piyasaları denetleyen FCA’dan, Kasım Garipoğlu’na ‘kırmızı bayrak’: Diploması da ‘garip’","Ekonomi","Siyaset","Siyaset","Siyaset",false,false,false
867,"Eğitimde Güvencesiz Çalışma: Öğretmenler Ek İş Peşinde","Ekonomi","Siyaset","Siyaset","Siyaset",false,false,false
868,"NATO Güney Savunmasını Türkiye'ye Emanet Ediyor: Kolordu Karargahı Kuruluyor","Dünya","Siyaset","Siyaset","Siyaset",false,false,false
869,"HSK, Danıştay Kararını Tanımadı: Yargıda Yeni Kriz","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
870,"Maliyeti en az 250 lira olan zeytinyağı piyasada çok ucuza satılıyor: Sahte ürün uyarısı!","Ekonomi","Siyaset","Siyaset","Siyaset",false,false,false
871,"Aile Bakanı, çocuklara yaptırılan dini etkinlikleri BM sözleşmesiyle savundu: Çocuğun üstün yararı düşünülüyormuş","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
872,"AKP’nin torba yasası yolda: Öğrenci affı genişliyor","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
873,"Avukatlara Şiddet Artıyor: 'Yaptırımlar Caydırıcı Değil!'","Genel","Siyaset","Siyaset","Siyaset",false,false,false
874,"Asgari Ücretli: Motorin Alım Gücü Avrupa'nın Gerisinde","Ekonomi","Siyaset","Siyaset","Siyaset",false,false,false
875,"Diyarbakır'da Kolonları Çatlayan Bina Boşaltıldı, 51 Kişi Tahliye","Genel","Siyaset","Siyaset","Siyaset",false,false,false
876,"AKP'li Cumhurbaşkanı Erdoğan, BlackRock Başkanı Laurence Fink ile görüştü","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
877,"Erzurum Şehir Hastanesi'nde sahte engelli raporu vurgunu: 13 kişi tutuklandı","Genel","Siyaset","Siyaset","Siyaset",false,false,false
878,"CHP'nin 100. durağı Çanakkale! Özel'den çağrı...","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
879,"MHP'de 'Ajan' Tartışması Sonrası Yönter Şoku: Görevden Ayrıldı","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
880,"Hande Erçel, Ünlüler Soruşturmasında İfade Verip Serbest Kaldı","Genel","Siyaset","Siyaset","Siyaset",false,false,false
881,"Üniversitede Gazete Sansürü: BirGün'e Giriş Engellendi","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
882,"Ünlülere uyuşturucu soruşturması! Güzide Duran’ın ifadesi ortaya çıktı","Genel","Siyaset","Siyaset","Siyaset",false,false,false
883,"DEM Parti İmralı Heyeti, İmralı'dan döndü","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
884,"Ömer Günel, Silivri’den seslendi: 'Bu bir hukuk değil, vicdan meselesi'","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
885,"Bakan Gürlek Tapu Skandalında Kilit İfade Ortaya Çıktı","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
886,"Sakarya'da IŞİD Operasyonu: Terör Şüphelisi Tutuklandı","Genel","Siyaset","Siyaset","Siyaset",false,false,false
888,"İYİ Parti'de Şok İstifa: Salihli İlçe Başkanı Özen Görevi Bıraktı","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
889,"13 kişi gözaltına alınmıştı! Uşak Belediyesi önünde demokrasi nöbeti başlatıldı","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
890,"Kocaeli’de skandal: Bozuk et satan kasap mühürlendi","Genel","Siyaset","Siyaset","Siyaset",false,false,false
891,"Muhittin Böcek'in tutuklanan 2 şoförünün ifadesi ortaya çıktı: ‘Başkanın ya da ekibinin elinde çanta bulunmuyordu’","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
892,"Öğrenci İntiharı: AFAD'ın Hava Yastığı Yetersiz İddiasına Soruşturma","Genel","Siyaset","Siyaset","Siyaset",false,false,false
893,"ABD'nin İran Operasyonları: 303 Yaralı, 2.9 Milyar Dolar Maliyet","Dünya","Dünya","Dünya","Dünya",true,true,true
894,"İran: Mücteba Hamaney'in Yokluğu Güvenlik Endişesinden","Dünya","Teknoloji","Teknoloji","Teknoloji",false,false,false
895,"246 isimden ortak çağrı: 'Türkmen, Arı ve Uludağ serbest bırakılsın'","Siyaset","Teknoloji","Teknoloji","Teknoloji",false,false,false
896,"Burun ameliyatı faciayla bitti: Genç kadın yaşamını yitirdi","Sağlık","Dünya","Dünya","Dünya",false,false,false
897,"Cinsel birliktelik ilanı ile yağma ve dolandırıcılık: 11 kişi tutuklandı","Genel","Siyaset","Siyaset","Siyaset",false,false,false
898,"Otizmli Fırat Can Kayıp: Adıyaman'da Kapsamlı Arama Başlatıldı","Genel","Teknoloji","Teknoloji","Teknoloji",false,false,false
899,"Depremde Yıkılan 'No: 87' Apartmanı Davasında Karar: Ailelerden Sert Tepki","Genel","Siyaset","Siyaset","Siyaset",false,false,false
900,"İnegöl'de Yangında Mahsur Kalan Yaşlı Kadın Kurtarıldı","Genel","Siyaset","Siyaset","Siyaset",false,false,false
901,"Baskın yapılan kasaptan küflü ve bozuk etler çıktı: Faaliyetten menedildi","Genel","Siyaset","Siyaset","Siyaset",false,false,false
902,"Valilik ve Meteoroloji'den İstanbul için 'sağanak' alarmı: Bu akşam başlıyor, günlerce sürecek...","Genel","Siyaset","Siyaset","Siyaset",false,false,false
903,"Sakarya'da faciadan dönüldü... Karşı şeride geçen tanker, 2 otomobille çarpıştı: 3 yaralı","Genel","Siyaset","Siyaset","Siyaset",false,false,false
904,"Ankara'da Kötü Koşullardaki 102 Hayvan Kurtarıldı: Soruşturma Başlatıldı","Genel","Siyaset","Siyaset","Siyaset",false,false,false
905,"TÜRK-İŞ'ten Uluslararası Sendikalara Orta Doğu İçin Acil Çağrı","Dünya","Siyaset","Siyaset","Siyaset",false,false,false
906,"Uşak'ta Yalım Gözaltısı Protestosu: 'Halk İradesi Ayaklar Altında'","Genel","Siyaset","Siyaset","Siyaset",false,false,false
907,"Düzce’de kauçuk fabrikasında baca yangını","Genel","Dünya","Dünya","Dünya",false,false,false
908,"Beylikdüzü’nde fen lisesinde patlama: 4 öğrenci yaralandı","Genel","Teknoloji","Teknoloji","Teknoloji",false,false,false
909,"Kuzeni tarafından vurulan Abdullah hayatını kaybetti!","Genel","Dünya","Dünya","Dünya",false,false,false
910,"Uşak Belediyesi'nde Gözaltı Sonrası 'Demokrasi Nöbeti' Başladı","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
911,"Kuzen Cinayeti Diyarbakır'da: 21 Yaşındaki Abdullah Öldürüldü","Genel","Siyaset","Siyaset","Siyaset",false,false,false
912,"İstanbul Sanayisi Sıkıştı: Büyüyemiyor, Taşınamıyor","Ekonomi","Dünya","Dünya","Dünya",false,false,false
913,"Dalında çürüyen değil, sofraya ulaşan bereket: Balçova Belediyesi'nden Türkiye’ye örnek bir dayanışma hikâyesi","Genel","Siyaset","Siyaset","Siyaset",false,false,false
914,"'Uyuşturucu' soruşturmasında gözaltına alınmıştı: Didem Soydan'dan ilk açıklama geldi!","Genel","Siyaset","Siyaset","Siyaset",false,false,false
915,"CHP’li Uzun'dan 3 bin lirayı bulan ehliyet yenileme ücretlerine tepki: ‘Tahsilat kapısı oldu’","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
916,"DİSK'ten Ermaden'e Net Mesaj: İşçi Kıyımının Hesabını Verin","Genel","Siyaset","Siyaset","Siyaset",false,false,false
917,"3 Yıl Sonra Dışarı Çıkan Barış'a Doğum Günü Sürprizi: 'Değişen Yok'","Genel","Siyaset","Siyaset","Siyaset",false,false,false
918,"Göcek Osmanağa Koyu'na İş Makineleri Girdi: Halk Tepkili","Genel","Siyaset","Siyaset","Siyaset",false,false,false
919,"Vücudundan alınan dokuyla dil ve ağız tabanı yapılan hasta yeniden konuşmaya başladı","Sağlık","Genel","Genel","Genel",false,false,false
920,"Kanserden bir bacağı kesilen üniversite öğrencisinin hayali protez bacakla tekrar yürümek","Sağlık","Dünya","Dünya","Dünya",false,false,false
921,"Yanlışlıkla içilen kimyasallar çocukların yemek borusunda delinmeye neden olabilir","Sağlık","Genel","Genel","Genel",false,false,false
922,"Sessiz Tehdit: Endometriozis 10 Kadından Birini Etkiliyor","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
923,"FSM Köprüsü, Endometriozis Farkındalığı İçin Sarıya Büründü","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
924,"Sağlık Kampanyasında İstanbul Kilo Vermede Zirvede!","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
925,"Migrenin beyindeki görsel işlemleme ve ağrı mekanizmalarıyla ilişkisi ortaya kondu","Sağlık","Sağlık","Sağlık","Sağlık",true,true,true
926,"Yaşlılarda kötü ağız sağlığı Alzheimer riskini 4 kat artırıyor","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
927,"Yaşlılarda kötü ağız sağlığı Alzheimer riskini 4 kat artırıyor","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
928,"Tüberküloz Alarmı: Yıllık 10 Milyon Vaka, 1.2 Milyon Ölüm","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
929,"Hastalara Müjde: 36 Yeni İlaç SGK Geri Ödemesine Alındı","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
931,"5 Yıllık Şiddetli Karın Ağrısına Son: Tümör Ameliyatla Alındı","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
933,"Bakan Işıkhan, SGK'nin 36 ilacı daha geri ödeme listesine dahil ettiğini duyurdu","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
934,"Konya'da 87 yaşındaki hastanın kalp kapağı küçük kesiyle yapılan ameliyatla değiştirildi","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
935,"Uzmanlardan ramazan sonrası ""öğün düzenine kademeli dönüş"" önerisi","Genel","Ekonomi","Ekonomi","Ekonomi",false,false,false
936,"Bayramda Sağlık Hizmetleri Kesintisiz Sürecek: Bakan Açıkladı","Sağlık","Teknoloji","Teknoloji","Teknoloji",false,false,false
937,"BUÜ'den Hekim Adaylarına Simülasyonla Pratik Eğitim","Sağlık","Dünya","Dünya","Dünya",false,false,false
938,"Bayram Sofrasına Dikkat: Uzmanlardan Sindirim Uyarısı","Sağlık","Teknoloji","Teknoloji","Teknoloji",false,false,false
939,"KOAH hastaları ""bronkoskopik akciğer hacim küçültme sarmalı"" yöntemiyle rahat nefes alıyor","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
940,"Muş'ta hemolitik anemi tanısı konan 3 yaşındaki çocuk, ambulans uçakla getirildiği Ankara'da iyileşti","Sağlık","Siyaset","Siyaset","Siyaset",false,false,false
941,"THE TRAITORS TÜRKİYE YARIŞMACI KADROSU VE FORMATI: The Traitors Türkiye nerede çekiliyor? The Traitors'taki şato nerede, hangi ülkede?","Genel","Siyaset","Siyaset","Siyaset",false,false,false
942,"Kalın: Savaşın Yayılmasını Önlemek İçin Yoğun Çaba Harcıyoruz","Dünya","Siyaset","Siyaset","Siyaset",false,false,false
943,"Bursa'da Evden 4 Kamyon Çöp Çıktı: Mahalle Rahat Bir Nefes Aldı","Teknoloji","Siyaset","Siyaset","Siyaset",false,false,false
944,"Lukaku İçin Türkiye İddiası: Napoli'den Ayrılıyor mu?","Spor","Siyaset","Siyaset","Siyaset",false,false,false
945,"Hatay’dan 14 ülkeye filtre ihracatı! Yerli üretim dünyaya açılıyor","Ekonomi","Teknoloji","Teknoloji","Teknoloji",false,false,false
946,"MSB: Karadeniz'de 275 şüpheli cisim imha edildi","Siyaset","Siyaset","Siyaset","Siyaset",true,true,true
947,"HAFTA SONU ALTIN FİYATLARI 28 MART: Bugün Gram Altın Ne Kadar, Çeyrek Altın Kaç TL? Yarım Altın, Tam Altın, 22 Ayar Bilezik Alış-Satış Fiyatı","Ekonomi","Siyaset","Siyaset","Siyaset",false,false,false
948,"ABD'nin İran Savaşı Faturası: Ekonomik Baskı Artıyor","Teknoloji","Siyaset","Siyaset","Siyaset",false,false,false
949,"APP plaka süresi uzuyor: Milyonlarca sürücüyü ilgilendiriyor","Genel","Siyaset","Siyaset","Siyaset",false,false,false
950,"İran Füzesi Tel Aviv'i Vurdu: CNN TÜRK Olay Yerinde","Dünya","Siyaset","Siyaset","Siyaset",false,false,false
952,"Yemen’de Husiler ilk kez İsrail’i hedef aldı | İran tehdit kartını masaya koydu!","Dünya","Siyaset","Siyaset","Siyaset",false,false,false
953,"İLLER ARASI RADAR NOKTALARI | Sabit Radarlar ve Mobil Denetim Noktaları Nerede? Güncel Hız Sınırları ve Cezalar","Genel","Siyaset","Siyaset","Siyaset",false,false,false
954,"TOKİ İSTANBUL KURA ÇEKİLİŞİ SON DAKİKA | TOKİ İstanbul Kura Tarihi Belli Oldu mu? İstanbul TOKİ Konut Yerleri!","Genel","Siyaset","Siyaset","Siyaset",false,false,false
955,"Nisan 2026 Kira Zammı Netleşiyor: TÜİK Verileri Kritik","Ekonomi","Teknoloji","Teknoloji","Teknoloji",false,false,false
956,"27 Mart TV Reytingleri Açıklandı: Zirve Yarışı Netleşti","Genel","Siyaset","Siyaset","Siyaset",false,false,false
957,"ABD'de Skandal: İşçileri Çağırıp İhbar Etti, Gözaltına Aldırdı","Dünya","Siyaset","Siyaset","Siyaset",false,false,false
958,"Uzak Şehir’in Şahin’i mutfakta! Alper Çankaya’nın mutfak sınavı!","Ekonomi","Teknoloji","Teknoloji","Teknoloji",false,false,false
959,"‘The Traitors Türkiye’ nefes kesti!","Genel","Siyaset","Siyaset","Siyaset",false,false,false
960,"‘Mutluluğun Bienali’ 1 Nisan’da başlıyor","Ekonomi","Ekonomi","Ekonomi","Ekonomi",true,true,true
961,"Ankara'da Sanal Gasp Çetesine Darbe: 15 Tutuklama","Genel","Siyaset","Siyaset","Siyaset",false,false,false
962,"Çatalca'da Yuva Kül Oldu: Bozkurt Çifti Destek Çağrısı Yapıyor","Ekonomi","Siyaset","Siyaset","Siyaset",false,false,false
963,"YSK'dan 5 Beldede Seçim Kararı: Partiler 2026'ya Hazır","Siyaset","Dünya","Dünya","Dünya",false,false,false
964,"Umman’da kritik limana İHA saldırısı","Dünya","Siyaset","Siyaset","Siyaset",false,false,false
